filename;filepath;size;checksum;width;height;entropy;artist;album;creator
Screenshot from 2014-02-04 20:55:09.png;/home/tadl/Pictures;172844;244c02b8e540ddbfd1007d44b767adc1f1ad6b69;1280;800;4.055987072814164;
Screenshot from 2014-01-12 15:45:43.png;/home/tadl/Pictures;258309;fbbb575f705be12ebda8251aedcee7cc3d506f65;1280;800;5.148818890938876;
Screenshot from 2013-09-18 12:47:11.png;/home/tadl/Pictures;20810;06cf3dd9c9d2d9a541ca261b860c42211a991cc4;520;131;3.137828803511021;
Screenshot from 2014-02-04 20:55:09 - 1.png;/home/tadl/Pictures;12856;aac2aabd6b7d439f1ac4d552f832fe49d723ae44;105;524;3.112430471770031;
Screenshot from 2013-10-03 14:44:19.png;/home/tadl/Pictures;75816;d38b5aeda78baae92d50a081e43cde9c9f75bf7d;700;260;5.052906813732932;
IMG_2384.JPG;/home/tadl/Pictures;7997806;70c3a7ed87f7931e17ca75699714fff62ffcee08;5184;3456;8.953052980042138;
Screenshot from 2013-10-31 14:00:50.png;/home/tadl/Pictures;18692;ba618fa9fbd6a0d401427cf1aec2b9687e39e532;760;289;3.404178913245569;
P1010077.JPG;/home/tadl/Pictures;5990400;6a485a80f249e0ff384d72147600a9489f952a20;4320;3240;9.175000400432369;
Screenshot from 2013-09-23 00:33:05.png;/home/tadl/Pictures;65542;824d7781d1b77f87ffe0dd8f7940f31c3cbc3d6a;1280;800;3.6698160353915092;
Screenshot from 2013-10-03 14:44:08.png;/home/tadl/Pictures;163740;e92934204e0b6a1fd0374865b82663497f8df045;1147;383;4.5997823814138785;
Screenshot from 2013-10-04 10:46:32.png;/home/tadl/Pictures;49257;d4a1b9a849dff39fca6c61bb2ba0c4708e125ad4;843;350;2.5584376516740464;
Screenshot from 2013-10-16 00:03:42.png;/home/tadl/Pictures;92308;5604a3ab9fbc90fb36fb4d74a61671fc877cefc8;744;492;2.8405350819682282;
Screenshot from 2013-09-23 00:25:50.png;/home/tadl/Pictures;65488;21a9ffe4a46acddd307176cd30c7ddb6a2073c2a;1280;800;3.6679075602083313;
IMG_3310.JPG;/home/tadl/Pictures;6531934;3e80dabef51d2975bb70a7d01c838812dc3c9c1e;5184;3456;8.118947539374766;
Screenshot from 2013-10-15 23:46:15.png;/home/tadl/Pictures;92158;f30669235dcb589ef0098dfdfc9e8a042cef3ea2;897;558;2.8359468100630645;
IMG_2409.JPG;/home/tadl/Pictures;10807436;bd50e914f3732a05085cd84f3c33e5882c6b7392;5184;3456;8.824090027242963;
Screenshot from 2013-10-04 10:54:42.png;/home/tadl/Pictures;48497;5e8d74e817fc0ecf37554520bc44da050c6e53c3;461;347;3.3000651668606946;
Screenshot from 2013-10-16 00:43:19.png;/home/tadl/Pictures;6469;9bd1958d568be80b4e1e2bcf612bc7b9ff1c40a1;204;156;2.8102604614651576;
Screenshot from 2013-09-22 23:16:38.png;/home/tadl/Pictures;76163;306a2e451a33475752690ee91bd2fcbce3eedebe;1280;800;3.612933414919655;
Screenshot from 2013-10-31 14:14:51.png;/home/tadl/Pictures;53352;e4fd0a4b49612e2b31eb170b8f2856910b8e6300;1148;440;3.0417550635126474;
Screenshot from 2014-02-27 23:07:07.png;/home/tadl/Pictures;649892;2457af5652f8e8a4c7d9ee827ab197416d9df158;1263;669;6.922101904211157;
Screenshot from 2013-12-10 12:55:49.png;/home/tadl/Pictures;7747;970496a9af2daf6519655023f6a5f2dc951dd2ab;644;137;2.9405269691409783;
Screenshot from 2013-10-04 10:57:01.png;/home/tadl/Pictures;35994;9d487ff5d4819c71c15e2a793403d52210c8f6ec;474;337;3.113689784960439;
Screenshot from 2013-10-31 21:50:46.png;/home/tadl/Pictures;9051;c3d8658cc4161e1bcd3fa8b9cee1ac9c784fe663;320;197;3.6123032948429827;
Screenshot from 2013-11-01 09:10:03.png;/home/tadl/Pictures;27382;0903c7b72049faee687b038ec05c2e954bc6b889;475;201;3.7382135862035955;
IMG_2383.JPG;/home/tadl/Pictures;7694514;5b6e5058c1bb905e46aeee9e7af78fd3797f7b59;5184;3456;9.053777239008255;
Screenshot from 2013-10-04 10:53:55.png;/home/tadl/Pictures;126664;8e4578cd1785230df2deee3c10a69328652814ff;951;498;3.116070327193814;
Screenshot from 2013-12-10 12:50:06.png;/home/tadl/Pictures;6536;25afea2bca60da5d03b181688efd46499c4196a4;1193;40;3.387663692528125;
Screenshot from 2013-10-03 14:44:29.png;/home/tadl/Pictures;15083;a5f2e0bb533316bd2baeebca7351639de5454c47;426;114;3.172433503509415;
Screenshot from 2013-09-27 10:19:35.png;/home/tadl/Pictures;20982;647623c746c926c113b61fc31dae3b98412b120b;690;225;4.098935805612447;
Screenshot from 2013-12-04 12:46:03.png;/home/tadl/Pictures;25539;d73a2a3a75d9eb928d46a2ac74f3ef6f1f00990a;417;569;2.522575548645256;
Screenshot from 2013-12-10 13:00:11.png;/home/tadl/Pictures;10889;e7ff1ebca48fa1e7547edf38650a5b25bb7cd201;935;133;2.9577945230565086;
Screenshot from 2013-09-27 10:36:02.png;/home/tadl/Pictures;16661;897836cf56fbd4de7ddd7012d9e605b2e81512f9;698;206;4.041808871273317;
Screenshot from 2013-10-31 12:09:21.png;/home/tadl/Pictures;145246;18e891129f623327a3b82faf919a66158f362d43;691;324;4.798038697306168;
Screenshot from 2013-10-31 21:40:27.png;/home/tadl/Pictures;10346;c89e6446d295e2e6a9fb1c719127d2b8da999add;380;222;3.916889282176321;
Screenshot from 2013-10-31 21:39:40.png;/home/tadl/Pictures;123;af1269387516603ba14a542482c00fa4522a7d38;1;1;2.0;
Screenshot from 2014-02-01 02:22:11.png;/home/tadl/Pictures;285492;e644c8e0e5b03ebb91c8436883c6612281b664d2;2560;800;4.367044813665885;
Screenshot from 2013-09-27 10:18:24.png;/home/tadl/Pictures;23576;c91a6daa007c6d1dfadc8f3cdd8109006f9cbbe0;698;240;4.123797869764208;
Screenshot from 2013-11-25 08:30:16.png;/home/tadl/Pictures;58459;5703471f3f3c63d6870db784a0902f4adf44a92f;1280;800;2.9120684348063532;
IMG_2441.JPG;/home/tadl/Pictures;4497115;9a71ca576e913337b2680b216cf6d9219be9178a;5184;3456;7.349103923348356;
Screenshot from 2014-02-26 12:48:53.png;/home/tadl/Pictures;2239;7235c7e023e697d41c0d949576293b6969a63c62;219;43;4.022365358023899;
Screenshot from 2013-10-31 14:04:40.png;/home/tadl/Pictures;8315;4859099fffee37783df1f221043833d395ed680c;745;147;2.702928824949122;
Screenshot from 2013-10-15 23:59:54.png;/home/tadl/Pictures;68159;a3bb8769ebf6c28f7702a7e4c8b7b4d9ac0e0f6e;912;433;2.9133955898111634;
IMG_2408.JPG;/home/tadl/Pictures;13457605;155bdcdca71ed1e5edfeb5a90e777c82c3463d00;5184;3456;9.256685621651826;
Screenshot from 2013-09-02 23:26:55.png;/home/tadl/Pictures;20123;dde35ff338c63109544a7a143309453eef5d2ff6;576;416;5.013486277398372;
IMG_3304.JPG;/home/tadl/Pictures;6639233;68007eb2cd0ac1afe7e731dcee17181c1de5b98c;5184;3456;9.280930062262014;
Screenshot from 2014-01-07 17:36:17.png;/home/tadl/Pictures;194015;84922a96988ac245fd8d5e930a1d4143eab1c8e0;1280;800;4.009398753684886;
Screenshot from 2013-09-18 12:52:21.png;/home/tadl/Pictures;23468;0ab5476fe433cdabeb6c9d0ec15d779083f51db6;519;146;3.013714075132504;
Screenshot from 2013-10-03 15:45:16.png;/home/tadl/Pictures;40917;725ef1964d54e89f11a1c05fe1692b3bf42d8498;460;252;3.2601645060845454;
Screenshot from 2014-02-24 08:27:31.png;/home/tadl/Pictures;13217;3c0865c19c6b2159c65d3c266b5513d302931eb8;388;164;3.09313491200149;
IMG_1082.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;6800086;c85379db992e6087530796bdc800de4b6a5f16f5;5184;3456;9.453467003409385;
IMG_1051.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4755184;231fd352d2cb73c6aa9cb72cd5ff4f2954b2497f;5184;3456;7.139421545884384;
IMG_1048.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;6455375;03803fa7cb521e2c09fffbded80b97a7f99da617;5184;3456;8.511458441909161;
IMG_0988.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;5973314;2499ce2049206e2441376b9e18ff5626909fbc70;5184;3456;8.562577582359364;
IMG_1092.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4916541;60ec9501c87bf720a30ffbfdd379b493fb37703e;5184;3456;8.151804009178203;
IMG_1133.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4696393;966273cdf88daf955780bea9c40344dd3cd7bea5;5184;3456;7.877738577166094;
IMG_0972.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;5533358;32f03f26d00ece26aef179f6594e3ffd09510bf2;5184;3456;9.22405855001052;
IMG_1007.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4686099;a830905f632a64c00b3f35445f76f09f767c04e1;5184;3456;8.840554365969586;
IMG_1040.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;5608373;4528e65d5355d8395d4d17c67e1f861401998f00;5184;3456;7.869202574833603;
IMG_1033.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;2314492;935fc42977b9a5e5b23f61bd2a63e80682b6957b;5184;3456;3.505567450220378;
IMG_1097.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;6255588;66ea68c23d7db24289e24249237324474fd12e0c;5184;3456;7.941917862971308;
IMG_1037.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;2412872;6e361bbfab6bbd32c7ed438d56661966cf713392;5184;3456;3.228242619132795;
IMG_1023.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4311202;1791beed1e715180d566569275fce76b2487fb76;5184;3456;6.916281088896618;
IMG_1018.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;6516754;c8e9ef2952240a79a34240af33854a7655e1c227;5184;3456;9.004929834065052;
IMG_1030.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4937581;8bd2e302395d63c04e933edebbab0daca5f6fa41;5184;3456;4.906252422422694;
IMG_0990.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;6706130;19e7da2e79cbfaaa49707d7845d8182ef4786394;5184;3456;8.708903803964345;
IMG_0994.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;7828603;3c9862d84a2764d29cb7c89994b0b923bb92b18e;5184;3456;8.77345979528798;
IMG_0975.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;3877374;85ae0db8a24a1ebaf09e8ce1a0f1d8a87da28920;5184;3456;8.28728343562282;
